# Chunk-averaged data for fix bin1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vx vy vz c_peratom[1] c_peratom[2] c_peratom[3] temp
0 92 43672908
  13 327.781 541741 -0.00110208 -0.00327259 6.14341 -3.75618e+06 -3.75652e+06 -9.36271e+06 3433.8
  14 348.106 539981 -0.00128699 -1.26238e-05 6.00368 -3.66487e+06 -3.66471e+06 -9.10027e+06 3302.13
  15 368.431 537963 0.00214122 -0.000300719 5.85022 -3.56685e+06 -3.56762e+06 -8.82276e+06 3164.95
  16 388.756 536736 -0.0020761 0.00138698 5.73194 -3.48715e+06 -3.48698e+06 -8.60475e+06 3067.01
  17 409.081 537102 0.00416935 0.00366333 5.71411 -3.47318e+06 -3.47363e+06 -8.5886e+06 3061.32
  18 429.406 538239 -0.00371823 0.000346172 5.81843 -3.52951e+06 -3.52957e+06 -8.79218e+06 3165.57
  19 449.731 541096 0.000401729 -0.00218263 5.97423 -3.61313e+06 -3.61285e+06 -9.0949e+06 3325.66
  20 470.056 544406 0.000326065 0.00162628 6.08387 -3.66523e+06 -3.66477e+06 -9.35387e+06 3457.08
  21 490.381 546661 0.002325 0.00429898 6.35072 -3.79499e+06 -3.79436e+06 -9.86083e+06 3744.6
  22 510.706 538842 -0.000971443 0.000907141 6.38727 -3.80242e+06 -3.80236e+06 -1.007e+07 3811.35
  23 531.031 537531 -0.000770817 -0.00186872 5.54533 -3.26985e+06 -3.26964e+06 -8.84576e+06 3332.08
  24 551.356 508461 -0.00123497 -0.000762732 3.33643 -1.89333e+06 -1.89281e+06 -5.28451e+06 2251.27
  25 571.681 477141 0.00112335 0.000172876 0.025235 -16283.9 -16898.7 -36483.3 299.602
  26 592.006 470400 -0.00027181 0.00262162 -0.00452552 3395.09 3784.45 7006.56 299.094
  27 612.331 473986 0.0004843 0.00357321 -0.00842166 1776.87 2606.72 4578.35 300.456
  28 632.656 489172 -0.000708777 0.00064498 -0.00109722 1564.36 1294.34 2717.67 299.326
  29 652.981 470442 -0.000928602 0.000150431 -0.000154551 -2275.34 -1478.7 -3939.38 300.007
  30 673.306 470472 0.00148669 -0.000666681 -0.00272448 1101.07 2008.34 3343.98 299.51
  31 693.631 490423 -0.000724717 0.00062987 -0.00165878 -440.784 -537.549 -1486.74 300.079
  32 713.956 472705 0.00185554 0.00103242 -0.00111111 1520.76 1355.28 2862.68 299.942
  33 734.281 470400 0.0029614 0.000488021 -0.00240771 303.364 -491.234 -822.09 300.177
  34 754.606 478211 -0.00199586 0.00344325 0.000937713 -1116.77 -407.494 -1488.12 300.307
  35 774.931 484981 0.00121313 -0.000233566 0.00233146 629.552 -216.587 236.717 298.766
  36 795.256 470408 -0.00119751 0.00113479 0.000680923 -308.505 -117.985 -574.104 300.098
  37 815.581 470112 0.00245784 0.00115152 0.00125797 525.462 369.528 -1186.51 299.462
  38 835.906 488404 0.000969755 -0.00121642 -0.000780203 3409.22 3769.28 2268.66 299.377
  39 856.231 468351 -0.000578337 0.00108603 -0.0028695 3448.62 2542.98 1941.73 300.203
  40 876.556 470043 0.000542534 -0.000272841 -0.00135359 406.389 125.424 -830.424 299.779
  41 896.881 483985 0.00214737 -0.00289808 -0.002371 1626.76 519.338 2204.74 300.491
  42 917.206 479211 0.000492641 -0.000174848 0.00095651 390.156 -218.669 -69.0192 300.339
  43 937.531 470402 -0.000563184 -0.00247182 -0.00133385 2461.19 2460.28 4806.22 299.867
  44 957.856 472248 -0.000622831 0.000339947 -0.000861854 -526.946 -970.951 -1072.81 299.782
  45 978.181 490819 -0.001377 -0.000616426 -0.00334821 68.4284 489.377 -65.0193 299.223
  46 998.506 470533 -0.00135072 -0.000557406 -0.0016597 -502.577 617.613 77.4807 300.071
  47 1018.83 470421 0.000395938 0.000198142 -0.000497664 -624.201 -5.48722 -585.069 300.33
  48 1039.16 488478 0.00217399 -0.00108271 -0.000118998 353.299 83.8753 1.14698 300.907
  49 1059.48 474701 0.00053348 0.000434385 0.00185415 -150.819 -525.187 -106.413 299.66
  50 1079.81 470400 0.00107037 -0.000829027 0.00221106 -478.229 -91.575 -1324.52 299.854
  51 1100.13 475564 -0.000181826 -0.00272486 -0.00125893 -1262.85 -1347.72 -2640.96 300.035
  52 1120.46 487616 -0.00244372 -0.00160042 -0.00194798 -516.276 -1042.76 -2012.81 299.262
  53 1140.78 470420 -0.00253846 -0.000727051 -0.000725842 1012.86 1146.5 2048.59 299.258
  54 1161.11 470590 0.00078861 0.00115298 -0.00256966 1012.93 935.375 1678.69 299.776
  55 1181.43 491110 -0.000463799 0.00206359 0.00106007 -423.343 -716.641 -1936.26 299.686
  56 1201.76 471900 -0.0027216 0.00133424 0.000225969 406.99 584.902 1650.45 299.747
  57 1222.08 470400 -0.00219524 1.30022e-05 -0.000812071 3714.73 3547.1 7643.29 299.613
  58 1242.41 479798 0.00260658 -0.0005045 0.00533331 2030.86 1496.19 3780.05 299.903
  59 1262.73 483399 -0.00355353 0.000516419 0.00907319 5188.61 5210.25 10978.7 299.274
  60 1283.06 470403 0.000909036 -0.000932705 -0.0259536 -13867.9 -13981 -30726.3 300.284
  61 1303.38 471006 -0.00263602 0.000157405 0.0235352 13860 14213.9 30866 299.48
  62 1323.71 491734 -0.00319926 0.00081706 -0.00484688 -4645.52 -4230.71 -9798.38 300.316
  63 1344.03 470860 0.000820506 -0.00109101 -0.00493417 -1549.19 -2329.82 -4544.75 300.603
  64 1364.36 470403 -0.0022419 -0.000545711 0.00184128 2655.37 3769.8 6769.04 300.651
  65 1384.68 484467 0.00121783 0.00103405 0.0083535 5595.99 5713.91 11687.5 300.177
  66 1405.01 478730 0.000208994 0.00114867 -0.00421962 -1286.16 -1700 -3373.2 299.308
  67 1425.33 470400 0.00065398 0.000932192 -0.01691 -6752.5 -7279.57 -14740.3 300.305
  68 1445.66 472594 -0.00214574 -0.00031316 0.0103254 5505.1 4699.72 10308.5 300.156
  69 1465.98 490506 0.000420256 0.0019471 -0.00519598 -1754.65 -613.443 -2734.32 300.045
  70 1486.31 470500 -0.000354499 -0.00266698 -0.0035459 -2038.7 -2000.12 -4208.79 300.229
  71 1506.63 470442 0.00338527 0.00117361 0.0111863 6358.82 6393.5 13165 300.302
  72 1526.96 488876 0.00215895 0.00306491 -0.00196768 -476.266 -213.198 -1026.96 299.733
  73 1547.28 474282 0.00111154 -0.00259349 0.00642446 1553.7 1469.62 3552.22 299.828
  74 1567.61 470400 -0.000179946 -0.000789259 -0.00602732 -2757.69 -3572.29 -7620.5 300.16
  75 1587.93 475663 0.000220014 -0.00122647 0.00726479 3125.69 3180.77 6477.28 299.804
  76 1608.26 487524 0.000311973 -0.000188597 -0.0127625 -7888.54 -7717.2 -16097.3 299.955
  77 1628.58 470413 -0.000934855 0.00103852 -0.00501385 -4695.67 -5845.43 -10906.4 300.097
  78 1648.91 470716 -0.00328445 -0.00166035 0.0129319 3100.39 3499.86 6366.5 300.279
  79 1669.23 491490 0.00143971 -0.000408395 -0.00564284 -1710.26 -2290.4 -3194.72 300.22
  80 1689.56 471394 0.0016659 -0.000685447 -0.00146354 786.947 -947.416 -692.283 299.928
  81 1709.88 470401 -0.00228429 -0.00172506 0.00260983 3658.48 3265.1 6842.52 299.815
  82 1730.21 481549 -0.00077402 0.000386302 0.00196353 1347.51 891.247 367.054 300.517
  83 1750.53 481650 -0.00164135 -5.66907e-05 -0.000996238 177.104 740.34 1819.24 300.497
  84 1770.86 470400 0.0016915 0.000676551 -0.000617161 -634.252 -289.125 -1386.89 300.954
  85 1791.18 471709 0.00338055 0.000499325 0.000509228 -1283.02 -336.489 -312.032 301.097
  86 1811.51 491220 -0.000689898 0.00166492 0.000312858 269.743 102.23 -212.361 300.958
  87 1831.83 470671 0.000448468 -0.000153496 0.0014724 -230.356 -318.112 -1126.73 300.974
  88 1852.16 437344 -0.000225822 -0.00257796 0.00447862 113139 112753 -3943.86 301.642
10400 88 43672908
  1 86.889 512754 -0.0204095 -0.0032232 7.4897 -4.03671e+06 -4.02945e+06 -6.58187e+06 4477.3
  2 107.214 575946 -0.0256669 0.000918833 7.45343 -8.18093e+06 -8.14777e+06 -1.02629e+07 4896.44
  3 127.539 576332 -0.0268452 0.0244089 7.40806 -8.22676e+06 -8.23695e+06 -1.02201e+07 4920.9
  4 147.864 576048 -0.0506764 -0.00514757 7.37286 -8.1855e+06 -8.21783e+06 -1.01985e+07 4926.76
  5 168.189 575719 -0.0535761 0.00993786 7.3375 -8.13699e+06 -8.1973e+06 -1.01833e+07 4929.67
  6 188.514 575473 -0.0226265 0.0296924 7.30901 -8.17406e+06 -8.144e+06 -1.01789e+07 4937.7
  7 208.839 574805 -0.0232664 -0.00618665 7.27741 -8.0721e+06 -8.07875e+06 -1.01602e+07 4905.56
  8 229.164 574183 -0.0259115 0.003195 7.22638 -7.98132e+06 -8.01238e+06 -1.01381e+07 4849.75
  9 249.489 570782 0.036735 -0.0341141 7.1319 -7.53035e+06 -7.49451e+06 -1.01045e+07 4745.65
  10 269.814 559058 0.0306764 -0.0141146 6.79909 -5.90835e+06 -5.8822e+06 -9.96539e+06 4356.18
  11 290.139 546760 -0.00643744 0.00241753 6.43259 -4.2523e+06 -4.24144e+06 -9.81104e+06 3791.51
  12 310.464 543605 -0.00363045 0.00412787 6.33088 -3.88453e+06 -3.88275e+06 -9.7112e+06 3621.1
  13 330.789 543769 0.000458882 -0.00423625 6.25373 -3.82749e+06 -3.826e+06 -9.57333e+06 3534.41
  14 351.114 542574 -0.00275261 0.00158606 6.15284 -3.7573e+06 -3.75743e+06 -9.37854e+06 3430.69
  15 371.439 540492 0.00300435 0.000612085 6.00851 -3.66491e+06 -3.66467e+06 -9.1122e+06 3297.2
  16 391.764 538144 -0.00378146 0.000289524 5.85295 -3.56764e+06 -3.56781e+06 -8.83655e+06 3161.4
  17 412.089 537253 0.00481622 0.00422924 5.72803 -3.48138e+06 -3.48167e+06 -8.60215e+06 3058.86
  18 432.414 537474 -0.00277294 -0.00186804 5.70895 -3.46423e+06 -3.46423e+06 -8.57595e+06 3056.95
  19 452.739 537722 0.000353789 0.000480473 5.80512 -3.51703e+06 -3.51796e+06 -8.77222e+06 3155.75
  20 473.064 538397 -0.000165983 0.00324617 5.96021 -3.59708e+06 -3.59641e+06 -9.07195e+06 3316.88
  21 493.389 540997 0.00137975 0.00148146 6.04088 -3.64089e+06 -3.64101e+06 -9.28367e+06 3417.31
  22 513.714 548308 -0.000614889 0.00295559 6.29201 -3.75053e+06 -3.75117e+06 -9.76529e+06 3695.72
  23 534.039 544549 -0.0010056 -0.00362105 6.59225 -3.87078e+06 -3.87127e+06 -1.03083e+07 4006.56
  24 554.364 523391 -0.00126621 0.000157763 5.04428 -3.04608e+06 -3.04551e+06 -8.16076e+06 2844.86
  25 574.689 507321 0.00132962 0.00215757 2.91091 -1.62246e+06 -1.62248e+06 -4.5649e+06 2079.95
  26 595.014 470459 -0.000527118 0.00146526 0.023913 -16063 -15119.4 -34449.7 300.299
  27 615.339 489448 0.00155119 0.0021373 -0.00940778 5153.68 5527.63 11441.5 299.85
  28 635.664 473693 -0.00238362 0.00148753 -0.00568238 1391.49 2172.26 4350.08 299.656
  29 655.989 470400 -0.0012579 -0.000555815 6.74069e-05 -322.967 -152.787 -1111.84 300.624
  30 676.314 476410 0.00307448 0.000440955 -0.00151658 -1089.75 399.327 -727.589 300.416
  31 696.639 486773 0.000431065 -0.000563239 -0.00115646 2304.44 1752.01 4088.61 300.56
  32 716.964 470417 0.0014466 0.00146784 -0.00210275 -358.817 -1571.1 -2285.71 301.034
  33 737.289 470641 6.86901e-05 0.000991706 -0.00175279 869.67 1090.58 1882.64 300.095
  34 757.614 491325 -0.000306033 0.00289275 0.00105256 862.762 768.176 1794.42 300.388
  35 777.939 471634 0.00170899 0.000903841 0.000815354 -115.377 -1402.17 -1515.12 300.433
  36 798.264 470401 -0.00139941 0.000341734 0.000244343 65.3513 986.957 415.589 300.337
  37 818.589 480462 0.00324774 -0.000125126 0.000979331 859.29 612.22 -1765.15 300.05
  38 838.914 478251 4.42955e-07 0.000964688 0.000725595 1949.32 2426.56 -1731.8 300.351
  39 859.239 467958 0.000543004 -0.00196299 -0.00199958 3278.32 2482.69 892.869 300.632
  40 879.564 471420 0.00110811 -1.33428e-05 -0.00200198 1494.5 774.689 1762.35 300.934
  41 899.889 491410 0.0030655 -0.00240057 -0.000497696 703.418 89.8684 858.467 300.882
  42 920.214 470606 -0.0020656 0.00116765 -0.000686402 2725.66 1675.21 4601.48 300.583
  43 940.539 470409 -6.90953e-05 -0.00183908 -0.00185999 -157.631 -367.348 -443.392 300.493
  44 960.864 486995 -0.000235686 -0.00199966 -0.00303945 -167.689 -619.391 -1079.21 300.359
  45 981.189 476196 -0.00437989 -0.000530816 -0.00136191 22.6851 615.865 236.794 299.962
  46 1001.51 470400 0.00105567 0.000558052 -0.00197945 131.635 492.15 806.12 300.164
  47 1021.84 473739 0.000596697 0.000227638 0.000935842 -431.398 -74.5469 -828.305 300.846
  48 1042.16 489398 0.00079538 -0.000254421 -0.000522153 902.98 1443.11 2533.52 301.048
  49 1062.49 470463 0.00288849 -0.00062039 0.00201617 -243.265 -856.482 -1336.34 299.98
  50 1082.81 470498 -0.000701273 -0.00320185 -0.00124387 -1562.24 -1228.48 -3014.38 300.308
  51 1103.14 490454 4.54265e-05 -0.000603856 -0.000494869 -1294.13 -1405.44 -3527.64 299.905
  52 1123.46 472648 -0.00256559 0.000247289 0.000253344 252.151 386.521 995.116 300.406
  53 1143.79 470400 -0.00286838 -0.00335224 -0.00133325 249.035 -380.669 -94.0701 300.017
  54 1164.11 478425 0.00158722 0.00087863 -0.00194519 -79.467 520.965 566.671 300.692
  55 1184.44 484771 -0.00221417 0.00381584 0.000722288 1861.9 1805.64 3930.57 299.961
  56 1204.76 470404 -0.00197055 0.00157599 0.00321549 736.674 575.931 1345.59 300.356
  57 1225.09 470826 0.00177632 -0.000152139 0.00264708 3262.88 2744.61 6636.75 300.551
  58 1245.41 491489 -0.00169467 0.000576522 0.00708953 6357.63 6548.24 13864.5 300.62
  59 1265.74 471285 -0.00222862 -0.000580646 -0.0239257 -14278.9 -13720 -31107.7 300.257
  60 1286.06 470400 0.000410267 -0.00294585 0.0228201 13859.2 13204.5 29050.3 299.878
  61 1306.39 483214 -0.00206685 0.00169294 -0.0092391 -5174.52 -5183.03 -11370.8 300.706
  62 1326.71 479985 -0.00261211 -0.000173559 -0.00340421 -2687.33 -3163.15 -5673.74 300.396
  63 1347.04 470401 -0.00168017 0.000831617 0.00260528 1284.67 1843.79 2790.39 300.543
  64 1367.36 471886 -0.000412862 -0.00274544 0.00816933 4583.27 4809.74 9707.21 300.832
  65 1387.69 491083 -7.30776e-05 0.00219214 0.00246619 4260.72 4530.8 9034.99 300.234
  66 1408.01 470631 0.00118376 0.00316405 -0.0160275 -6512.76 -7045.4 -14288.9 300.162
  67 1428.34 470420 0.000276152 -0.00251025 -0.000115114 -158.547 -1174.42 -2414.03 300.784
  68 1448.66 487719 -0.00137761 0.00107212 0.00535706 3929.48 3385.66 7327.88 300.58
  69 1468.99 475461 0.000547762 0.000413133 -0.00528588 -2908.44 -2217.89 -4904.07 300.149
  70 1489.31 470400 -0.000693901 -0.000969442 0.00297214 3834.62 3770.53 8207.32 300.691
  71 1509.64 474399 0.00376136 0.00203318 0.00251247 1526.99 1258.28 3438.13 300.588
  72 1529.96 488758 0.00187803 0.000691517 -0.00146617 -227.331 88.8989 -494.506 300.22
  73 1550.29 470443 0.000798211 -0.0014639 -0.00715557 -4623.52 -4885.98 -10298.8 300.405
  74 1570.61 470522 -0.00108627 -0.000786729 0.00733537 2430.72 2204.65 4534.78 300.689
  75 1590.94 490600 0.000684661 -6.07478e-05 0.0028081 2226.81 2486.41 4141.05 300.659
  76 1611.26 472478 0.000109703 0.000110859 -0.0164315 -10061 -10593.6 -20984.8 300.904
  77 1631.59 470400 -0.00105473 0.00038553 0.00944336 3655.2 3612.93 7392.92 300.702
  78 1651.91 479178 -0.00208732 -0.00208369 0.00797104 1656.06 875.003 1454.2 300.419
  79 1672.24 484021 0.00360801 -0.000812846 -0.00349917 -3268.65 -4246.04 -8128.79 300.739
  80 1692.56 470401 0.000185011 -0.0011258 0.000564964 2658.74 2627.76 4864.48 300.761
  81 1712.89 471207 -0.00258706 -0.00212933 -0.00237987 -856.514 -1755.65 -1985.29 300.52
  82 1733.21 491450 -0.00190712 0.00176612 0.00556235 3706.49 4290.88 8469.5 301.393
  83 1753.54 470943 -7.87819e-05 -0.000472784 -0.0068727 -2934.06 -2795.99 -5484.81 301.162
  84 1773.86 470407 0.0015975 0.00143512 0.00137834 466.314 -217.297 115.907 301.634
  85 1794.19 485136 0.00145322 -0.000349189 4.91813e-05 -1065.19 647.612 279.253 301.809
  86 1814.51 478057 0.000443068 0.00247388 -0.000213494 951.567 -152.236 932.431 301.57
  87 1834.84 470400 0.000723033 -0.00133731 0.00385116 -236.324 343.247 582.26 301.585
  88 1855.16 370144 -0.000942737 -0.00196781 0.00395915 137175 136699 3931.87 301.31
10800 88 43672908
  1 89.8665 512379 -0.00768904 -0.00340919 7.49471 -4.07629e+06 -4.06315e+06 -6.61645e+06 4488.74
  2 110.191 576291 -0.0253862 0.00486185 7.45608 -8.21992e+06 -8.18681e+06 -1.02903e+07 4906.68
  3 130.516 576895 -0.0162507 0.0244509 7.42315 -8.27595e+06 -8.28258e+06 -1.02711e+07 4945.57
  4 150.841 576484 -0.052593 -0.00791685 7.38039 -8.22939e+06 -8.26238e+06 -1.02371e+07 4944.83
  5 171.166 576172 -0.0516214 0.000945628 7.33747 -8.17778e+06 -8.24192e+06 -1.02182e+07 4939.44
  6 191.491 575657 -0.0396743 0.0339713 7.31281 -8.2026e+06 -8.17608e+06 -1.01957e+07 4952.37
  7 211.816 575286 -0.0183599 -0.00325425 7.28128 -8.11716e+06 -8.12817e+06 -1.01909e+07 4921.78
  8 232.141 574706 -0.0331161 -0.00501064 7.24695 -8.06403e+06 -8.0846e+06 -1.0157e+07 4881.43
  9 252.466 572290 0.0426921 -0.0302573 7.17946 -7.73626e+06 -7.70556e+06 -1.01173e+07 4803.54
  10 272.791 563623 0.0428613 -0.0188813 6.93746 -6.57161e+06 -6.5225e+06 -1.0026e+07 4542.4
  11 293.116 549483 -0.0174284 0.0077321 6.52615 -4.59333e+06 -4.56629e+06 -9.86858e+06 3927.78
  12 313.441 544548 -0.00572853 0.00405802 6.37602 -3.93272e+06 -3.92868e+06 -9.79701e+06 3667.26
  13 333.766 543668 -0.00127852 -0.00122168 6.33169 -3.87503e+06 -3.87426e+06 -9.71748e+06 3603.21
  14 354.091 543015 -0.00237535 -0.0010567 6.26359 -3.82566e+06 -3.82498e+06 -9.58654e+06 3528.44
  15 374.416 543630 0.00291141 0.0019471 6.15456 -3.76118e+06 -3.76065e+06 -9.39653e+06 3422.26
  16 394.741 541449 -0.00389258 -0.000765172 6.01564 -3.66553e+06 -3.66569e+06 -9.12834e+06 3295.79
  17 415.066 539472 0.00482428 0.00296907 5.86121 -3.56382e+06 -3.56454e+06 -8.84043e+06 3162.4
  18 435.391 538054 -0.00216195 -0.000723345 5.72291 -3.47757e+06 -3.47669e+06 -8.60098e+06 3054.96
  19 455.716 537766 -0.000722288 0.00340332 5.70049 -3.4549e+06 -3.45522e+06 -8.56243e+06 3048.38
  20 476.041 537697 0.00101441 0.000781519 5.79312 -3.50661e+06 -3.50526e+06 -8.75623e+06 3148.19
  21 496.366 537722 0.00036603 0.000376821 5.92925 -3.58047e+06 -3.58006e+06 -9.02695e+06 3286.86
  22 516.691 538382 -0.000779142 0.00375484 6.04744 -3.63442e+06 -3.63446e+06 -9.28388e+06 3425.25
  23 537.016 539792 -5.88157e-06 -0.0036351 6.16768 -3.67847e+06 -3.67794e+06 -9.57767e+06 3573.2
  24 557.341 554759 -0.00072892 0.000562936 6.46323 -3.80155e+06 -3.80173e+06 -1.01028e+07 3872.38
  25 577.666 519877 -1.14097e-05 0.00273449 5.35137 -3.1641e+06 -3.16371e+06 -8.56908e+06 3164.53
  26 597.991 492583 0.00053137 0.0017108 2.00487 -1.13971e+06 -1.13918e+06 -3.17514e+06 1448.63
  27 618.316 490512 0.000428682 -0.000469058 0.00861407 -6526.77 -6081.66 -14291.1 299.759
  28 638.641 470464 -0.00184997 0.00336221 -0.00784506 3752.25 4433.93 9007.32 299.866
  29 658.966 470443 -0.00174578 -0.00158644 -0.00484555 981.029 1721.73 3129.69 300.043
  30 679.291 489000 0.00278539 0.000665199 0.00206546 247.449 876.897 443.59 300.019
  31 699.616 474157 0.00239546 -0.000580635 -0.00326548 -54.8594 58.1978 -66.1402 300.05
  32 719.941 470400 0.000135164 0.000209366 -0.00154401 1622.4 212.65 1962.24 300.023
  33 740.266 475846 -0.00026249 0.00389651 -0.000507315 323.087 1262.97 1242.86 300.018
  34 760.591 487337 0.001814 0.00289861 -0.000712969 1300.79 641.913 1924.45 299.845
  35 780.916 470417 -0.00149015 0.00158517 -2.96729e-06 193.324 200.639 730.461 299.647
  36 801.241 470647 0.000395806 -0.00016068 0.00266379 -695.296 -983.262 -1623.91 300.142
  37 821.566 489626 0.000921981 -0.00187105 -0.000277217 1527.13 1836.69 -915.525 300.184
  38 841.891 468383 0.00322895 -0.000192827 0.000169197 1494.4 1859.96 -3152.25 299.499
  39 862.216 468294 0.000265909 0.000899037 -0.000544846 3040.68 2265.69 834.144 300.576
  40 882.541 481618 0.00102092 -0.00169508 -0.00081388 1185.85 96.8327 1275.6 299.89
  41 902.866 481540 0.00165074 -0.00140264 -0.000980311 2343.44 2209.69 4591.24 300.71
  42 923.191 470400 -0.00160724 -0.00167929 -0.00136952 281.459 -903.11 -82.2483 300.471
  43 943.516 471426 0.000175415 -0.000958818 -0.00367114 -117.528 -614.017 -637.849 299.846
  44 963.841 491483 -0.00279307 -0.00171346 -0.00181546 717.283 1061.38 1447.06 300.297
  45 984.166 470691 -0.00120937 -0.000240033 -0.00155416 -861.709 281.884 -852.801 299.781
  46 1004.49 470412 -0.00159061 0.0015341 -0.00141191 546.276 596.588 1246.77 300.342
  47 1024.82 486518 0.00281325 -0.000320633 0.000133271 939.785 1107.67 2154.8 300.171
  48 1045.14 476670 0.000920605 -2.96954e-05 0.000307724 -250.93 -290.396 -31.4648 300.467
  49 1065.47 470400 0.00132604 -0.000870538 -0.00148873 -708.16 -507.26 -1654.58 299.626
  50 1085.79 473791 0.00111166 -0.00281787 0.000304793 -1626.91 -1474.08 -2783.85 300.027
  51 1106.12 489362 -0.00165505 -1.82411e-05 0.000841296 -226.476 37.7308 -943.449 300.384
  52 1126.44 470447 -0.000748685 -0.000931776 -0.000492378 -124.205 -236.595 -1138.46 299.434
  53 1146.77 470478 -0.00228975 -0.00288161 -0.000245532 -449.595 -1039.28 -1647.21 300.067
  54 1167.09 490211 -0.000161955 0.00192151 0.00144465 1157.17 1540.2 2559.03 300.653
  55 1187.42 472911 -0.00186169 0.00318441 -0.000627031 2018.18 2749.09 5573.53 299.936
  56 1207.74 470400 -0.00221762 0.00188801 0.00422158 2288.4 1536.38 4083.7 299.852
  57 1228.07 477058 0.00184069 -0.000953714 0.00888313 5761.53 4819.76 11588.5 299.862
  58 1248.39 486132 -0.00342736 0.00197066 -0.0244343 -12006.3 -11540.3 -25632.2 300.572
  59 1268.72 470410 0.000620045 -0.00235849 0.0215132 13187.2 13120.4 28071.8 298.932
  60 1289.04 470773 -0.00226092 -0.00140398 -0.0128055 -8068.22 -7785.94 -17263.5 300.437
  61 1309.37 491623 -0.00282956 0.0002875 -0.00258129 -803.803 -350.191 -1141.43 300.208
  62 1329.69 471204 -0.000549042 -0.00022618 0.000646736 1761.39 1097.17 3753.06 300.487
  63 1350.02 470400 -0.00156761 0.00058762 0.0076518 1759.22 2386.98 4511.65 300.162
  64 1370.34 482171 -0.00093922 0.000443145 0.00922606 5525.13 5352.65 10918.4 300.79
  65 1390.67 481028 0.00147144 0.0011222 -0.00781447 -3251.5 -3689.58 -7658.38 300.816
  66 1410.99 470401 0.00156831 0.00169644 -0.0145447 -4091.56 -4438.17 -9029.74 299.431
  67 1431.32 471725 -0.000616622 -0.00154843 0.0117878 6597.83 6129.23 13020.4 300.31
  68 1451.64 491285 -0.00223089 -0.000712126 -0.00674782 -3174.38 -2228.97 -5539.73 300.255
  69 1471.97 470590 0.000809921 0.00102145 0.00197241 1652.37 1404.14 3844.24 300.505
